,id,title,release_date,key,characters,genre
348,581115,Psycho Sideshow: Demon Freaks,2018-12-17,Psycho,[],[27]
349,294629,Midnight Matinee Psycho,2013-01-01,Psycho,[],[]
350,822538,Psycho Pussies: Mad Cat Attacks,,Psycho,[],[99]
351,303265,Psycho-Path Mania,2014-07-03,Psycho,[],[]
352,1079004,Death Follows a Psycho,1972-01-01,Psycho,,[53]
353,303365,Raqt: A Psycho Thriller,2013-09-27,Psycho,Sonia,[53]
354,577218,Psycho-lettes,1996-01-01,Psycho,[],"[35, 27]"
355,329399,Psycho Scarecrow,1996-01-24,Psycho,[],[27]
356,1072637,Dissecting Table:Performance of Ultimate Psychological Description,1988-01-01,Psycho,Himself,[]
357,1081260,Psychonaut,,Psycho,Maxime,"[878, 18, 27]"
358,1077583,MPD-PSYCHO/FAKE,2002-07-06,Psycho,,"[27, 80, 9648]"
359,299948,Planet of the Psycho-Sluts,2014-01-01,Psycho,[],[]
360,1107166,Psycho Killer,,Psycho,Jane Thorne,"[27, 53]"
361,1107430,Philosophie et psychologie,1965-01-01,Psycho,Lui-même,[99]
362,1083029,Confessions of a Psycho Killer,,Psycho,[],[99]
363,582033,Psycho-Dramolett,1970-01-01,Psycho,[],[]
364,313417,Psychobilly & Rockabilly Mayhem,,Psycho,[],[]
365,309378,Aspiring Psychopath,2008-01-11,Psycho,Lucinda,[27]
366,309434,Psychotic Connections,,Psycho,[],[]
367,305733,24 Hour Psycho,1993-01-01,Psycho,[],[53]
368,577919,Antoni Psycho,2018-10-29,Psycho,Antoni Porowski,[27]
369,291661,The Photographer: Inside the Mind of a Psycho,2011-09-23,Psycho,[],[]
370,1067053,Stereo Psychosis,,Psycho,Margaraet,"[35, 27, 18, 878]"
371,1097801,Psychotic Breakdown Anthology,2022-01-01,Psycho,Dr. Carmela Williams,[27]
372,1097842,The Psychology of Bilingualism: A Conversation with Ellen Bialystok,2015-01-01,Psycho,Guest,[99]
373,847314,Hacksaw: Documentary of a Psycho Killer,2012-10-26,Psycho,Dillon Mason,[]
374,840853,2071 - Horoscopes and Psychotropics,2021-04-29,Psycho,Thaís,"[878, 53, 35, 18]"
375,1092376,Married to a Psychopath,,Psycho,[],[]
376,1093479,Psycho Office,2005-01-01,Psycho,,[27]
377,1090409,Psycho Sushi,1997-01-03,Psycho,Harper,"[35, 80]"
378,846504,Azrael (a Psychopomp),,Psycho,,[]
379,317370,Psychological Testing,1962-04-30,Psycho,[],[16]
380,1099114,Schizophrenic Model Psychosis Induced by Lysergic Acid Diethylamide,,Psycho,,[99]
381,327141,Raspberry Heaven: Dissecting Psychopathology,,Psycho,[],[]
382,1099434,Kendrick Lamarian Psycho,,Psycho,Ben,[]
383,959939,Dwarfo-Psychosis,2021-03-27,Psycho,Peter,[35]
384,1112043,Oatmeal Crisp & Oatmeal Raisin Crisp 'Psycho' Commercial,1990-01-01,Psycho,Norman Bates,[35]
385,201119,Ritual - A Psychomagic Story,2013-04-20,Psycho,Lia,[53]
386,44168,La obsesión de un asesino,2006-11-16,Psycho,Laura,"[18, 53]"
387,72021,Psycho Shark,2009-08-21,Psycho,Miki,"[18, 27, 9648]"
388,1097709,Mob Psycho 100: Reigen - The Miraculous Unknown Psychic,2018-03-18,Psycho,Shigeo Kageyama,[16]
389,514933,Russian Psycho,2019-01-31,Psycho,Svyatoslav Ivanov,"[53, 35, 18]"
390,333544,Girl In Captivity: Psycho Torture Chamber,2008-06-07,Psycho,Shigemi (Narumi) Ichinose,[53]
391,401319,Psycho Killer,1993-06-09,Psycho,,"[53, 80]"
392,663281,Psycho-seance,2015-07-09,Psycho,,[18]
393,760953,American Psychopath,2018-01-01,Psycho,Chance,"[53, 27, 18]"
394,104938,"Run, Psycho, Run",1968-05-01,Psycho,George Dennison,"[53, 9648]"
395,107824,The Psychopath,1978-06-08,Psycho,,[]
396,1114285,A Psychogeography of Mourning,,Psycho,[],[]
397,666792,Psychosis in Stockholm,2020-08-28,Psycho,The Daughter,[18]
398,418173,El Tila: Fragmentos de un psicópata,2015-08-11,Psycho,Tila,"[18, 80, 53]"
399,421985,El psicópata asesino,1992-01-01,Psycho,Mario,[27]
400,1035108,Mob Psycho 100,2018-05-16,Psycho,Shigeo Kageyama,[35]
401,1076942,Psychopath,1988-01-01,Psycho,Psikopat,"[27, 53]"
402,269585,Mañana Psicotrópica,2015-12-01,Psycho,Lito,[]
403,1020841,Psicoterapia,2022-02-06,Psycho,Self / Host,[99]
404,1015529,Shahriyar-Karaj Psychopath,2022-08-22,Psycho,Iman Rezaei,[99]
405,379797,Belarusian Psycho,2015-12-15,Psycho,Diana,"[35, 53]"
406,996922,Psychology Counselor,2022-05-25,Psycho,[],[]
407,332472,Psycho,2007-04-01,Psycho,Anna,"[80, 10749]"
408,1035124,Mob Psycho 100 ~Ura tai Ura ~,2019-02-06,Psycho,Kageyama Shigeo,[35]
409,351918,Psychophobia,1982-09-15,Psycho,Eva,"[27, 18]"
410,337264,The Psychonaut,2015-04-24,Psycho,[],[]
411,640187,"El Psicópata, Crónica de un caso sin resolver",2019-05-01,Psycho,Himself,[99]
412,422496,History and Stories of Psychoanalysis,2016-09-15,Psycho,Interviwed,[99]
413,420571,"Aimilia, the Psychopath",1974-01-01,Psycho,Aimilia / Aimilia's Mother,"[80, 12, 53]"
414,1063758,Psycho Doctor,2000-02-09,Psycho,,[]
415,1033151,The Luggage Of A Psycho,2015-06-16,Psycho,The New Student,"[27, 53, 9648]"
416,805642,Female Psychologist: Dark Night Rebirth,2021-03-12,Psycho,,[]
417,799801,Psycho,1997-04-01,Psycho,Noori,[9648]
418,760243,Psicofonía,2020-12-11,Psycho,Ana,"[27, 14]"
419,196439,Gángsters 70,1968-04-15,Psycho,Sigpress,"[80, 35]"
420,519464,Psychosia,2019-12-19,Psycho,Jenny,[18]
421,760243,Psicofonía,2020-12-11,Psycho,Ana,"[27, 14]"
422,805642,Female Psychologist: Dark Night Rebirth,2021-03-12,Psycho,,[]
423,799801,Psycho,1997-04-01,Psycho,Noori,[9648]
424,1033151,The Luggage Of A Psycho,2015-06-16,Psycho,The New Student,"[27, 53, 9648]"
425,1063758,Psycho Doctor,2000-02-09,Psycho,,[]
426,834339,Taximeter and Mild Psychosis,2019-05-08,Psycho,[],[]
427,509635,Alone (Sola),2020-09-10,Psycho,Jessica,"[53, 27]"
428,768447,Instinto materno,2022-08-04,Psycho,Kate,"[53, 27]"
429,16617,Cazadores de mentes,2004-05-07,Psycho,Sara Moore,"[9648, 53, 80]"
430,471506,La viuda,2018-09-06,Psycho,Frances McCullen,"[9648, 53, 27]"
431,1710,Copycat,1995-05-03,Psycho,Helen Hudson,"[53, 80]"
432,30874,El destripador de Nueva York,1982-03-04,Psycho,Lt. Fred Williams,"[27, 53, 9648]"
433,16229,Prozac Nation,2001-09-08,Psycho,Elizabeth Wurtzel,"[18, 10749]"
434,2990,"De repente, un extraño",1990-09-28,Psycho,Patty Palmer,[53]
435,112336,Hitchcock,2012-11-22,Psycho,Alfred Hitchcock,[18]
436,361705,"Psiconautas, los niños olvidados",2015-09-24,Psycho,Dinki (voice),"[878, 16, 18]"
437,160768,Jimmy P.,2013-09-11,Psycho,Jimmy Picard,[18]
438,390883,The Dark Tapes,2017-04-17,Psycho,Nicole,"[27, 878, 53]"
439,5421,Terror sin límite,1981-10-01,Psycho,Mikos Stenopolis,[27]
440,359749,78/52: La escena que cambió el cine,2017-10-13,Psycho,Marion Crane,[99]
441,1036873,The Paramedic Who Stalked Me,2023-02-26,Psycho,Karen,"[10770, 18, 53]"
442,537138,Perversión,2018-05-19,Psycho,Kara Spencer,"[53, 10770]"
443,686158,Peligro En Redes,2020-02-28,Psycho,Gwen Reynolds,"[53, 10770]"
444,584643,La locura de una madre,2019-01-02,Psycho,Sharon Vickers,"[53, 10770]"
445,1479,"Clean, Shaven",1993-09-05,Psycho,Peter Winter,"[18, 80, 53]"
446,73952,Cuando aparecen los extraños,2001-02-01,Psycho,Beth,[53]
447,28380,Grito silencioso,1979-11-23,Psycho,Scotty Parker,"[27, 53]"
448,463986,El precio de la inocencia,2017-05-15,Psycho,Abby,"[53, 10770]"
449,328820,Unknown Caller,2014-06-10,Psycho,Colin Miller,[53]
450,423554,Actually Happened! Most Terrifying Psychic Phenomena. Psychic Research Team Report. Relived.,2004-07-23,Psycho,,[27]
451,131995,The Necro Files,1997-09-17,Psycho,Logan / Zombie Sex Fiend / That Scumbag Garcia,"[27, 35]"
452,193717,The Gifted Hands,2013-03-06,Psycho,Yang Choon-dong,[9648]
453,42215,El legado,1978-09-01,Psycho,Margaret Walsh,[27]
454,9987,Headspace: El rostro del mal,2005-09-18,Psycho,Dr. Karen Murphy,"[27, 878, 53, 9648]"
455,42717,Circus of Fear,1966-04-29,Psycho,Gregor,"[27, 9648, 53]"
456,522915,Un error del pasado,2018-05-06,Psycho,Kate,"[10770, 53, 80]"
457,290789,Instinto maternal,2013-01-01,Psycho,Bianca Wood,"[53, 27]"
458,435690,FANatic,2017-02-20,Psycho,Tess Daniels/ Galanica,[53]
459,186869,Psicosis mortal,1992-05-15,Psycho,Graham Krakowski,"[35, 27, 53]"
460,1059572,Shin Jigen! Crayon Shin-chan THE MOVIE Chounouryoku Daikessen ~Tobetobe Temaki Sushi~,2023-08-04,Psycho,[],[16]
461,215485,The Naked,2002-10-24,Psycho,Mrs. Krysia,"[35, 18]"
462,659246,Munchausen By Internet,2019-07-19,Psycho,Gwen,"[53, 10770]"
463,988868,Love Triangle Nightmare,2022-06-17,Psycho,Brittany,"[53, 10770]"
464,940614,Pesadilla en la Piscina,2022-02-20,Psycho,Ellen,"[53, 10770]"
465,66111,Luster,2010-12-12,Psycho,Thomas Luster,[53]
466,27392,Los ojos azules de la muñeca rota,1974-08-05,Psycho,Gilles,"[27, 9648, 53]"
467,40464,Agresión en la casa del terror,1982-12-31,Psycho,Jim Royce/Gardener,[27]
468,207177,Malherida,1997-02-13,Psycho,Julie Clayton,"[28, 53]"
469,555031,Kemper on Kemper: Inside the Mind of a Serial Killer,2018-10-10,Psycho,,"[99, 80]"
470,31383,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964-02-10,Psycho,Jerry,[27]
471,84374,Delirium,1979-07-19,Psycho,Paul Dollinger,"[53, 27, 80]"
472,172794,Web of Deception,1989-10-05,Psycho,Jane Lin,"[9648, 53, 80, 27]"
473,386825,Lost Solace,2016-03-04,Psycho,Spence,"[53, 878]"
474,319309,Family,2006-11-03,Psycho,Harold Thompson,"[27, 10770]"
475,122677,El Hombre del Cerebro Sintético,1967-12-17,Psycho,Joe Corey,"[27, 878]"
476,635920,Im Schatten der Angst,2019-08-30,Psycho,Karla Eckhardt,[53]
477,154134,Dispara como puedas,1997-09-07,Psycho,Frankie Leoni,[35]
478,200745,9 Days,2013-05-28,Psycho,Samantha,"[53, 27]"
479,54868,La doble imagen del crimen,1982-09-03,Psycho,Adrian Wilde,"[80, 27, 53]"
480,391439,The Girl,2014-11-03,Psycho,Father,"[53, 878]"
481,166897,Living in Peril,1997-06-21,Psycho,Walter Woods,"[53, 35, 18]"
482,489038,The Clouzot Scandal,2017-10-17,Psycho,Narrator (voice),[99]
483,87719,Savage Abduction,1973-01-01,Psycho,Dick Ridelander,"[27, 53]"
484,59927,Blue Eyes,2010-05-28,Psycho,Marshall,[18]
485,128145,Perturbado,1996-06-18,Psycho,Scudder,"[53, 27]"
486,49727,Murder in Mind,1997-08-01,Psycho,Dr. Ellis,[53]
487,215280,Billy Badd,1992-01-01,Psycho,Billy Badd,[27]
488,237449,Four,2011-01-20,Psycho,"Tor (segment ""Teen Psycho"")","[53, 27, 35]"
489,324009,The Cracker Factory,1979-03-16,Psycho,Cassie Barrett,"[10770, 18]"
490,338730,El extraño pasajero,1989-03-03,Psycho,Eric Garrison,"[53, 18, 27]"
491,86203,Wheeler,1975-05-21,Psycho,Wheeler,[53]
492,460372,Victim of Desire,1995-01-01,Psycho,Allison,[53]
493,6946,For Those Who Hunt the Wounded Down,1996-01-01,Psycho,Jerry Bines,"[10770, 53]"
494,479494,The Masked Strangler,1999-01-01,Psycho,Jonathan,[27]
495,412698,Deliver Me,2016-09-06,Psycho,[],[99]
496,81483,An Eye for an Eye,1973-09-28,Psycho,Mr. Rabbey,"[27, 53]"
497,28870,Blood Rage,1979-01-01,Psycho,Beverly,"[80, 53, 27]"
498,125174,Suicide Dolls,1999-01-01,Psycho,"Third Suicide Doll / Woman who commits harakiri (segment ""Kyôen"")",[27]
499,83833,Nostrum,2010-05-14,Psycho,Jess,[27]
500,354720,My Daughter's Keeper,1991-05-12,Psycho,Max Simon,"[53, 18]"
501,338012,Psychedelic Sexualis,1966-06-22,Psycho,Stephen Long,[18]
502,926050,Психи,2016-11-24,Psycho,,"[18, 28]"
503,397052,The Erotic Circus,1969-07-09,Psycho,,"[53, 27]"
504,91433,Make a Wish,2002-10-01,Psycho,Susan,[27]
505,454333,Pszichoparádé,2002-04-25,Psycho,[],[16]
506,162049,Recommendation for Mercy,1975-08-12,Psycho,John Robinson,[18]
507,164352,Nachtmeerfahrten,2011-10-26,Psycho,Narrator (Voice),[99]
508,105156,El lado oscuro de Deborah,1974-10-04,Psycho,Michel Lagrange,"[9648, 18, 27]"
509,705912,Bottled Vulva: High School Girl Yuriko,1998-01-04,Psycho,,[27]
510,525787,Um Conto de Batman - Na Psicose do Ventríloquo,2014-09-26,Psycho,Bruce Wayne / Batman,"[9648, 12, 28]"
511,321011,Fear of Disclosure,1989-09-24,Psycho,Go Go Boy,[]
512,1089735,The Green Creature Within,,Psycho,[],[99]
513,1110294,aaaaa!,2013-01-01,Psycho,[],[]
514,522099,Conexión Criminal,1987-03-05,Psycho,,"[80, 18, 28]"
515,599862,Alguien a quien matar,2019-04-26,narcisista,Nicole Weston,"[53, 10770]"
516,466499,Alguien a quien amar,2019-01-01,narcisista,Oliver,"[35, 18]"
517,1007401,Mortal Kombat Leyendas: Frío y Penumbra,2022-10-09,frío,Kenshi Takahashi (voice),"[16, 28, 14]"
518,811061,Un Rio Muy Frio,2022-03-25,frío,Erica Shaw,"[27, 53]"
519,244509,Frío en julio,2014-05-23,frío,Richard Dane,"[18, 53]"
520,585759,El juego más frío,2019-11-08,frío,Joshua Mansky,"[18, 53]"
521,13767,Santa Claus 3: Por una Navidad sin frío,2006-11-02,frío,Scott Calvin,"[35, 10751, 12]"
522,760638,Donde el frío quema,2022-06-28,frío,Aurora,[18]
523,21338,Frío como el acero,1991-05-17,frío,Joe Huff / John Stone,"[28, 80, 53]"
524,210047,En el frío de la noche,2013-09-20,frío,Chloe,"[80, 18, 53]"
525,13580,El espía que surgió del frío,1965-12-16,frío,Alec Leamas,"[18, 53]"
526,26015,Frío en la noche,1973-10-10,frío,Sally Farnham,"[27, 10770]"
527,65989,Sudor frío,2010-10-30,frío,Baxter,"[27, 28, 53]"
528,1496,Frio como el hielo,1991-10-18,frío,Johnny,"[10749, 10402, 35]"
529,218993,Antes del frío invierno,2013-11-26,frío,Paul,[18]
530,1111059,Nunca Hizo Tanto Frío,2023-04-25,frío,,[]
531,97618,Frío como el acero. Buscando venganza,1996-07-26,frío,Sgt. John North,"[28, 53]"
532,116517,Golpe frío,1990-06-09,frío,John Hyde,[80]
533,770041,Vendado y frío,1999-06-07,frío,Nicolás Aguilera,"[35, 27]"
534,847180,Frío Extraño,2019-04-25,frío,Tom,[878]
535,71393,El frío verano del 53,1988-12-03,frío,"«Luzga», Sergey Basargin, former military intelligence captain","[28, 80, 18]"
536,107254,Frío en el paraiso,1992-05-29,frío,Marie Davenport,"[18, 53]"
537,1104370,Café Frio,2023-03-30,frío,Tiago,[18]
538,12482,El amor es más frío que la muerte,1970-01-16,frío,Bruno,"[35, 80]"
539,968724,Vértice del frío,,frío,,[]
540,753381,El frío floreciendo,2020-09-11,frío,[],[]
541,342778,Electrodomésticos: El frío misterio,2010-09-22,frío,Self,[99]
542,181539,Cold Tropics,2009-11-20,frío,Um Narrador,[878]
543,991487,Fósforo Frio,2017-02-10,frío,Afonso Luís Campos,[18]
544,340672,Los bandidos de Río Frío,1956-02-04,frío,Juan Robreño (Pies de gato),"[18, 12]"
545,895956,El frío que quema,2023-01-20,frío,Sara,"[18, 53]"
546,168940,Stoney el frio,1983-07-08,frío,Stoney Cooper,"[28, 80, 18, 53]"
547,875237,Frío en la montaña,2021-09-09,frío,Ebanisto,[18]
548,922977,Los huesos del frío,2014-10-27,frío,Domi,"[18, 36]"
549,750851,El arte de frío,2020-10-02,frío,Felipe Almendros,[35]
550,189361,Frío sol de invierno,2004-11-22,frío,,[18]
551,166561,El cuarto frío,1984-03-24,frío,Hugh Martin,"[9648, 18, 10770]"
552,388275,"Mátame, tengo frío",1967-09-07,frío,Giovanna,"[35, 80]"
553,669062,Los bandidos de Río Frío,1938-01-01,frío,[],[]
554,594822,Un sol frío en verano,2016-01-28,frío,[],[]
555,390693,Café frío,2015-10-26,frío,[],"[18, 16]"
556,426911,El lado frío de la almohada,2013-11-20,frío,Él,"[10749, 18, 35]"
557,239865,Sangue Frio,2006-11-28,frío,Barman,[]
558,536739,Cold Pixel,2018-07-20,frío,[],[]
559,375458,Cold Day,2009-08-09,frío,,[18]
560,934144,"Frozen to Death, Soaked To The Skin",2019-02-01,frío,[],[18]
561,660260,Decisões no frio ou A temperatura incerta,,frío,[],[]
562,767229,Medo da Chuva em Noite de Frio,2020-11-25,frío,Soraia,[]
563,984192,O Amor é mais Frio que a Morte,2022-06-05,frío,Mulher 1,[18]
564,11888,Aventuras en Alaska,2002-01-18,frío,Ted Brooks,"[35, 10751, 12]"
565,496704,Temblores 6: Un día en el infierno,2018-05-01,frío,Burt Gummer,"[28, 12, 878, 14, 35, 27]"
566,504515,Cold,2013-09-27,frío,Tara D.,[18]
567,97614,La huída,2012-11-08,frío,Addison,"[80, 18, 53]"
568,68119,In the Cold of the Night,1990-08-16,frío,Scott Bruin,"[27, 18, 9648, 10749, 53]"
569,45273,The Bleeding,2009-11-02,frío,Father Roy,"[28, 27, 53]"
570,35464,The Goodbye Kiss,2006-02-24,frío,Giorgio Pellegrini,"[18, 53, 80]"
571,55934,Cold Weather,2010-03-13,frío,Doug,"[9648, 18, 35, 53]"
572,66772,Cold Blood,1975-07-18,frío,Cris,[53]
573,32502,Coldblooded,1995-09-15,frío,Cosmo Reif,"[28, 35]"
574,1073906,Healing with cold - Does our body like to be frozen?,2023-01-15,frío,Herself,[99]
575,2162,Chill Factor,1999-09-01,frío,Arlo,"[28, 35, 53]"
576,362585,Kizumonogatari - [3]: ~Reiketsu-hen~,2017-01-06,frío,Koyomi Araragi (voice),"[16, 14, 9648]"
577,409368,A hierro muere,1962-05-03,frío,Elisa,"[80, 53]"
578,438650,Venganza bajo cero,2019-02-07,frío,Nels Coxman,"[28, 80, 53]"
579,33831,El campo de cebollas,1979-09-09,frío,Karl Hettinger,"[80, 18]"
580,1619,Secuestro infernal,2000-09-08,frío,Mr. Longbaugh,"[28, 80, 18, 53]"
581,30784,El criminal,1960-09-13,frío,Johnny Bannion,"[80, 18]"
582,9005,La cosecha de hielo,2005-11-23,frío,Charlie,"[28, 12, 35, 80, 18, 53]"
583,18900,A sangre fría,1967-12-15,frío,Perry Smith,"[80, 18]"
584,122984,The Flying Dutchman,2001-09-11,frío,Sean,"[80, 53]"
585,14369,Pirados por la nieve,2001-11-21,frío,Rick Rambis,[35]
586,66488,That Cold Day in the Park,1969-06-08,frío,Frances Austen,[18]
587,595985,A sangre fría,2019-05-15,frío,Henry,"[53, 28]"
588,45556,Tempestad ártica,2010-08-04,frío,Jack Tate,"[878, 28]"
589,28736,La herencia de los Bloodshy,1978-07-05,frío,Eli / Wild Billy / Jasper Bloodshy,"[28, 35, 10751, 37]"
590,15805,Batman: Subzero,1998-02-11,frío,Bruce Wayne / Batman (voice),"[16, 28, 80]"
591,83667,La egoísta,1951-02-03,egoista,Joyce Ramsey (nee Jackson),[18]
592,878861,Mi supuesta vida egoísta,2021-09-30,egoista,[],[99]
593,718377,El gigante egoísta,2020-09-24,egoista,,"[16, 10751]"
594,656009,El mes en el que fuimos egoístas,2019-08-08,egoista,[],[]
595,699939,Os Egoístas,1960-09-18,egoista,[],[16]
596,1002284,perro egoísta,2022-07-20,egoista,1,[53]
597,194101,The Selfish Giant,2013-10-25,egoista,Arbor,[18]
598,576334,"Steve Bannon, el gran manipulador",2019-03-29,manipulador,Self,[99]
599,879156,Propaganda: Los nuevos manipuladores,2021-09-28,manipulador,[],[99]
600,20777,The killing room,2009-01-16,manipulador,Paul Brodie,"[53, 18]"
601,50551,Los cazadores del tiempo,1987-03-10,manipulador,Scott McKenzie,"[878, 37, 10770, 12, 53]"
602,9078,Merlín el encantador,1963-12-25,encantador,The Narrator/Sir Ector (voice),"[16, 10751]"
603,354279,El Príncipe Encantador,2018-03-26,encantador,Prince Philippe Charming (voice),"[16, 12, 35, 10751, 14, 10402]"
604,81250,Un chiflado encantador,2011-11-11,encantador,Dylan Schoenfield,"[35, 18, 10751, 10770]"
605,420807,Merlín el encantador,,encantador,[],"[12, 10751, 14]"
606,45216,Mi encantadora esposa,1943-02-19,encantador,Ruth Kirke Holliday,"[35, 18, 10402, 10749, 10752]"
607,396277,Salvaje y encantador,1964-06-09,encantador,Terry Williams,"[35, 10749]"
608,53614,La encantadora enemiga,1953-12-10,encantador,Silvia Albertini,[35]
609,533596,Mujeres encantadoras,1958-08-14,encantador,,[]
610,865633,El encantador señor Brambila,2021-11-18,encantador,Sr. Brambila,[18]
611,406997,Wonder,2017-11-13,encantador,Auggie Pullman,"[18, 10751]"
612,547,El hombre que susurraba a los caballos,1998-02-01,encantador,Tom Booker,"[12, 18, 10749]"
613,212168,Ghost in the Shell Arise - Border 2: Ghost Whispers,2013-11-29,encantador,Motoko Kusanagi (voice),"[28, 16, 878, 53]"
614,512263,Honey Boy,2019-11-08,encantador,James Lort,[18]
615,1088,Whale Rider,2003-01-30,encantador,Paikea Apirana,"[18, 10751]"
616,412190,Love 020,2016-08-12,encantador,Bei Wei Wei / Luwei Weiwei,"[18, 35, 10749]"
617,16274,Vivir para gozar,1938-05-26,encantador,Linda Seton,"[35, 10749]"
618,67273,Buck. El hombre que susurró a los caballos,2011-06-17,encantador,Self,[99]
619,29887,Bright Eyes,1934-12-28,encantador,Shirley Blake,"[18, 10751, 10402]"
620,70498,Un loco maravilloso,1966-06-29,encantador,Samson Shillitoe,"[35, 18, 10749]"
621,66758,Swordsman and Enchantress,1978-11-08,encantador,Hsiao Shi-yi Lang,"[28, 12]"
622,106821,Four Jills in a Jeep,1944-03-17,encantador,Kay Francis,"[35, 10402, 10752]"
623,334921,Dirty Pair: From Lovely Angels with Love,1987-01-01,encantador,Kei,"[878, 12, 16]"
624,467173,The Whale Caller,2017-10-13,encantador,,[18]
625,99612,Alegría: An Enchanting Fable,1999-01-10,encantador,Fleur,"[18, 10749]"
626,213040,The Night Is Young,1935-01-11,encantador,Archduke Paul 'Gustl' Gustave,"[10749, 18]"
627,455940,He Is Charming,1932-02-25,encantador,Jacqueline Cordier,"[10402, 35]"
628,334094,Alias Jimmy Valentine,1928-11-15,encantador,Jimmy Valentine,"[80, 18]"
629,89861,Arrogantes y exquisitos,1998-06-12,arrogante,Emily,[35]
630,16632,100 Days With Mr. Arrogant,2004-01-16,arrogante,Kang Ha-young,"[35, 10749]"
631,934772,Ranga Ranga Vaibhavanga,2022-09-02,arrogante,Rishi,"[10749, 35]"
632,123362,Painless,2012-10-10,insensible,David,"[18, 27, 53]"
633,742269,Les Insensibles,2018-07-29,insensible,,[]
634,779202,Terapia del Miedo,2021-08-04,insensible,,"[9648, 27, 53]"
635,445559,Jumpman,2018-11-22,insensible,Denis,"[18, 80]"
636,592136,Kevin Hart: Irresponsible,2019-04-02,irresponsable,Himself,[35]
637,359470,Heisei Irresponsible Family: Tokyo de Luxe,1995-01-28,irresponsable,Minoru Ameya,[35]
638,972707,Nippon Irresponsible Guy,1962-12-23,irresponsable,,[]
639,539488,The Irresponsible Fool,1964-04-29,irresponsable,,[35]
640,638974,Criminales a la vista,2023-03-28,criminal,Nick Spitz,"[35, 9648, 28]"
641,302156,Criminal,2016-04-07,criminal,Bill Pope,"[28, 80, 878]"
642,14198,Criminal,2004-10-07,criminal,Richard Gaddis,"[28, 35, 53]"
643,514999,Criminales en el mar,2019-05-25,criminal,Nick Spitz,"[35, 9648]"
644,80931,Criminal,1995-07-21,criminal,Dr. Ajay Kumar,"[28, 53]"
645,1026376,Criminal,2022-09-23,criminal,,"[53, 80, 18]"
646,405411,Criminal,1994-06-22,criminal,Simon,"[18, 10770, 80]"
647,385596,Criminal,1994-09-15,criminal,Gus,"[80, 18]"
648,1095112,Criminal,,criminal,[],[]
649,862965,Emily la estafadora,2022-08-12,criminal,Emily,"[80, 18, 53]"
650,873679,Criminal$,2021-09-09,criminal,[],[]
651,637534,BAC Nord: Brigada de Investigación Criminal,2021-08-18,criminal,Greg Cerva,"[53, 28, 80]"
652,524369,Santos criminales,2021-09-22,criminal,Dickie Moltisanti,[80]
653,14375,Romanzo criminale,2005-09-30,criminal,Freddo,"[80, 18]"
654,317091,Los criminales de Noviembre,2017-11-07,criminal,Addison,"[80, 18, 9648, 53]"
655,334527,Actividades criminales,2015-11-20,criminal,Noah,"[53, 80, 18]"
656,12490,Criminal y decente,2000-01-07,criminal,Michael Lynch,"[35, 53]"
657,261023,Black Mass: Estrictamente criminal,2015-09-04,criminal,James 'Whitey' Bulger,"[18, 80, 36]"
658,13012,Criminal,2008-07-17,criminal,Wade Porter,"[28, 80, 18, 9648]"
659,41952,Ley criminal,1989-04-28,criminal,Ben Chase,"[18, 53, 10749]"
660,209189,Vidas criminales,2013-09-14,criminal,Mickey Dawson,"[35, 80]"
661,213681,De-mentes criminales,2016-09-29,criminal,David Ghantt,"[28, 35, 80]"
662,12192,Juegos criminales,2008-04-11,criminal,Ted Grey,"[80, 27, 53]"
663,33828,Amantes Criminales,1999-08-17,criminal,Alice,"[27, 53, 10749]"
664,256569,Código criminal,2016-10-14,criminal,Chad Cutler,"[28, 80, 18]"
665,15714,Mente criminal,2006-08-03,criminal,Alex Forbes,"[9648, 53, 80, 27]"
666,30784,El criminal,1960-09-13,criminal,Johnny Bannion,"[80, 18]"
667,162145,Deuda criminal,2012-11-24,criminal,Roy,"[53, 35, 80]"
668,26378,Han hecho de mí un criminal,1939-01-21,criminal,"Johnnie Bradfield, aka Jack Dorney","[80, 18]"
669,55061,Frankie y Alice (Mente criminal),2010-12-10,criminal,Frankie,"[18, 53]"
670,48658,She Made Me a Criminal,2006-03-15,criminal,رشدي أباظة,"[10749, 35, 12]"
671,468212,Grupo criminal,2017-12-06,criminal,Lucie Tesla,"[80, 53]"
672,300433,Criminal Designer,2014-12-24,criminal,Ji-hyuk,"[53, 28, 80]"
673,35921,Impulso criminal,1959-04-01,criminal,Jonathan Wilk,"[80, 18]"
674,183258,Londres: Distrito criminal,2013-04-05,criminal,Riley,"[53, 80]"
675,67204,Conjura criminal,2009-05-03,criminal,Eve Pretson,"[10770, 28, 18, 9648]"
676,42896,Impulso criminal,2005-01-01,criminal,Kirsten Sorensen,"[53, 10770, 80]"
677,26762,La organización criminal,1973-10-19,criminal,Earl Macklin,"[80, 18]"
678,577091,Instinto criminal,2019-01-27,criminal,Professor Amy Winslow,"[80, 9648, 10770]"
679,55921,Coartada Criminal,2000-08-19,criminal,Michael Farrow-Smith,"[9648, 10749, 53]"
680,46095,Juzgado criminal,1946-11-15,criminal,Steve Barnes,"[80, 18]"
681,30929,Mutación criminal,1974-05-22,criminal,Professor Nolter,"[27, 878]"
682,23189,Relato Criminal,1949-03-21,criminal,Frank Warren,"[80, 18]"
